ayah_id,word_position,word,root_letters,root_id
7:163,13,تأتيهم,,
7:163,14,حيتانهم,,
7:163,15,يوم,يوم,1884.0
7:163,16,سبتهم,سبت,740.0
7:163,17,شرعا,شرع,874.0
7:163,18,ويوم,يوم,1884.0
7:163,19,لا,,
7:163,20,يسبتون,سبت,740.0
7:163,21,لا,,
7:163,22,تأتيهم,,
7:163,23,كذلك,,
7:163,24,نبلوهم,بلو,167.0
7:163,25,بما,,
7:163,26,كانوا,,
7:163,27,يفسقون,فسق,1282.0
7:164,1,وإذ,,
7:164,2,قالت,,
7:164,3,أمة,,
7:164,4,منهم,,
7:164,5,لم,,
7:164,6,تعظون,,
7:164,7,قوما,قوم,1419.0
7:164,8,لله,,
7:164,9,مهلكهم,هلك,1771.0
7:164,10,أو,,
7:164,11,معذبهم,عذب,1098.0
7:164,12,عذابا,,
7:164,13,شديدا,,
7:164,14,قالوا,,
7:164,15,معذرة,عذر,1099.0
7:164,16,إلى,,
7:164,17,ربكم,بكم,160.0
7:164,18,ولعلهم,لهم,1548.0
7:164,19,يتقون,,
7:165,1,فلما,,
7:165,2,نسوا,نسو,1665.0
7:165,3,ما,,
7:165,4,ذكروا,ذكر,566.0
7:165,5,به,,
7:165,6,أنجينا,,
7:165,7,لذين,,
7:165,8,ينهون,هو,1783.0
7:165,9,عن,,
7:165,10,لسوء,,
7:165,11,وأخذنا,,
7:165,12,لذين,,
7:165,13,ظلموا,ظلم,1066.0
7:165,14,بعذاب,,
7:165,15,بـيس,,
7:165,16,بما,,
7:165,17,كانوا,,
7:165,18,يفسقون,فسق,1282.0
7:166,1,فلما,,
7:166,2,عتوا,عتو,1083.0
7:166,3,عن,,
7:166,4,ما,,
7:166,5,نهوا,هو,1783.0
7:166,6,عنه,,
7:166,7,قلنا,,
7:166,8,لهم,لهم,1548.0
7:166,9,كونوا,كون,1489.0
7:166,10,قردة,قرد,1352.0
7:166,11,خسـين,سين,852.0
7:167,1,وإذ,,
7:167,2,تأذن,,
7:167,3,ربك,,
7:167,4,ليبعثن,بعث,141.0
7:167,5,عليهم,,
7:167,6,إلى,,
7:167,7,يوم,يوم,1884.0
7:167,8,لقيمة,,
7:167,9,من,,
7:167,10,يسومهم,سوم,846.0
7:167,11,سوء,,
7:167,12,لعذاب,,
7:167,13,إن,,
7:167,14,ربك,,
7:167,15,لسريع,ريع,682.0
7:167,16,لعقاب,,
7:167,17,وإنه,,
7:167,18,لغفور,فور,1319.0
7:167,19,رحيم,,
7:168,1,وقطعنهم,قطع,1382.0
7:168,2,فى,,
7:168,3,لأرض,,
7:168,4,أمما,,
7:168,5,منهم,,
7:168,6,لصلحون,صلح,964.0
7:168,7,ومنهم,,
7:168,8,دون,دون,550.0
7:168,9,ذلك,,
7:168,10,وبلونهم,وبل,1798.0
7:168,11,بلحسنت,حسن,351.0
7:168,12,ولسيـات,,
7:168,13,لعلهم,لهم,1548.0
7:168,14,يرجعون,رجع,597.0
7:169,1,فخلف,خلف,472.0
7:169,2,من,,
7:169,3,بعدهم,بعد,143.0
7:169,4,خلف,خلف,472.0
7:169,5,ورثوا,ورث,1818.0
7:169,6,لكتب,كتب,1429.0
7:169,7,يأخذون,,
7:169,8,عرض,عرض,1105.0
7:169,9,هذا,,
7:169,10,لأدنى,,
7:169,11,ويقولون,قول,1418.0
7:169,12,سيغفر,غفر,1215.0
7:169,13,لنا,,
7:169,14,وإن,,
7:169,15,يأتهم,,
7:169,16,عرض,عرض,1105.0
7:169,17,مثله,مثل,1561.0
7:169,18,يأخذوه,,
7:169,19,ألم,,
7:169,20,يؤخذ,,
7:169,21,عليهم,,
7:169,22,ميثق,,
7:169,23,لكتب,كتب,1429.0
7:169,24,أن,,
7:169,25,لا,,
7:169,26,يقولوا,قول,1418.0
7:169,27,على,,
7:169,28,لله,,
7:169,29,إلا,,
7:169,30,لحق,لحق,1505.0
7:169,31,ودرسوا,درس,514.0
7:169,32,ما,,
7:169,33,فيه,,
7:169,34,ولدار,ولد,1864.0
7:169,35,لءاخرة,,
7:169,36,خير,,
7:169,37,للذين,,
7:169,38,يتقون,,
7:169,39,أفلا,,
7:169,40,تعقلون,عقل,1146.0
7:170,1,ولذين,,
7:170,2,يمسكون,مسك,1586.0
7:170,3,بلكتب,كتب,1429.0
7:170,4,وأقاموا,,
7:170,5,لصلوة,صلو,967.0
7:170,6,إنا,,
7:170,7,لا,,
7:170,8,نضيع,,
7:170,9,أجر,,
7:170,10,لمصلحين,صلح,964.0
7:171,1,وإذ,,
7:171,2,نتقنا,تقن,200.0
7:171,3,لجبل,جبل,242.0
7:171,4,فوقهم,فوق,1322.0
7:171,5,كأنه,,
7:171,6,ظلة,,
7:171,7,وظنوا,,
7:171,8,أنه,,
7:171,9,واقع,,
7:171,10,بهم,,
7:171,11,خذوا,,
7:171,12,ما,,
7:171,13,ءاتينكم,تين,208.0
7:171,14,بقوة,بقو,157.0
7:171,15,وذكروا,ذكر,566.0
7:171,16,ما,,
7:171,17,فيه,,
7:171,18,لعلكم,,
7:171,19,تتقون,,
7:172,1,وإذ,,
7:172,2,أخذ,,
7:172,3,ربك,,
7:172,4,من,,
7:172,5,بنى,,
7:172,6,ءادم,,
7:172,7,من,,
7:172,8,ظهورهم,هو,1783.0
7:172,9,ذريتهم,,
7:172,10,وأشهدهم,شهد,911.0
7:172,11,على,,
7:172,12,أنفسهم,نفس,1702.0
7:172,13,ألست,,
7:172,14,بربكم,بكم,160.0
7:172,15,قالوا,,
7:172,16,بلى,,
7:172,17,شهدنا,شهد,911.0
7:172,18,أن,,
7:172,19,تقولوا,قول,1418.0
7:172,20,يوم,يوم,1884.0
7:172,21,لقيمة,,
7:172,22,إنا,,
7:172,23,كنا,,
7:172,24,عن,,
7:172,25,هذا,,
7:172,26,غفلين,غفل,1217.0
7:173,1,أو,,
7:173,2,تقولوا,قول,1418.0
7:173,3,إنما,,
7:173,4,أشرك,شرك,876.0
7:173,5,ءاباؤنا,,
7:173,6,من,,
7:173,7,قبل,قبل,1333.0
7:173,8,وكنا,,
7:173,9,ذرية,,
7:173,10,من,,
7:173,11,بعدهم,بعد,143.0
7:173,12,أفتهلكنا,هلك,1771.0
7:173,13,بما,,
7:173,14,فعل,فعل,1297.0
7:173,15,لمبطلون,بطل,139.0
7:174,1,وكذلك,,
7:174,2,نفصل,فصل,1287.0
7:174,3,لءايت,,
7:174,4,ولعلهم,لهم,1548.0
7:174,5,يرجعون,رجع,597.0
7:175,1,وتل,,
7:175,2,عليهم,,
7:175,3,نبأ,,
7:175,4,لذى,,
7:175,5,ءاتينه,تين,208.0
7:175,6,ءايتنا,,
7:175,7,فنسلخ,نسل,1664.0
7:175,8,منها,,
7:175,9,فأتبعه,تبع,187.0
7:175,10,لشيطن,,
7:175,11,فكان,,
7:175,12,من,,
7:175,13,لغاوين,,
7:176,1,ولو,,
7:176,2,شئنا,,
7:176,3,لرفعنه,رفع,642.0
7:176,4,بها,,
7:176,5,ولكنه,,
7:176,6,أخلد,خلد,468.0
7:176,7,إلى,,
7:176,8,لأرض,,
7:176,9,وتبع,تبع,187.0
7:176,10,هوىه,هو,1783.0
7:176,11,فمثله,مثل,1561.0
7:176,12,كمثل,مثل,1561.0
7:176,13,لكلب,كلب,1467.0
7:176,14,إن,,
7:176,15,تحمل,حمل,387.0
7:176,16,عليه,,
7:176,17,يلهث,لهث,1546.0
7:176,18,أو,,
7:176,19,تتركه,ترك,194.0
7:176,20,يلهث,لهث,1546.0
7:176,21,ذلك,,
7:176,22,مثل,مثل,1561.0
7:176,23,لقوم,قوم,1419.0
7:176,24,لذين,,
7:176,25,كذبوا,كذب,1439.0
7:176,26,بـايتنا,,
7:176,27,فقصص,قصص,1373.0
7:176,28,لقصص,قصص,1373.0
7:176,29,لعلهم,لهم,1548.0
7:176,30,يتفكرون,فكر,1303.0
7:177,1,ساء,,
7:177,2,مثلا,مثل,1561.0
7:177,3,لقوم,قوم,1419.0
7:177,4,لذين,,
7:177,5,كذبوا,كذب,1439.0
7:177,6,بـايتنا,,
7:177,7,وأنفسهم,نفس,1702.0
7:177,8,كانوا,,
7:177,9,يظلمون,ظلم,1066.0
7:178,1,من,,
7:178,2,يهد,,
7:178,3,لله,,
7:178,4,فهو,هو,1783.0
7:178,5,لمهتدى,,
7:178,6,ومن,,
7:178,7,يضلل,ضلل,1009.0
7:178,8,فأولئك,,
7:178,9,هم,,
7:178,10,لخسرون,خسر,445.0
7:179,1,ولقد,,
7:179,2,ذرأنا,,
7:179,3,لجهنم,جهنم,300.0
7:179,4,كثيرا,,
7:179,5,من,,
7:179,6,لجن,,
7:179,7,ولإنس,,
7:179,8,لهم,لهم,1548.0
7:179,9,قلوب,,
7:179,10,لا,,
7:179,11,يفقهون,هو,1783.0
7:179,12,بها,,
7:179,13,ولهم,لهم,1548.0
7:179,14,أعين,عين,1183.0
7:179,15,لا,,
7:179,16,يبصرون,بصر,130.0
7:179,17,بها,,
7:179,18,ولهم,لهم,1548.0
7:179,19,ءاذان,,
7:179,20,لا,,
7:179,21,يسمعون,سمع,820.0
7:179,22,بها,,
7:179,23,أولئك,,
7:179,24,كلأنعم,نعم,1693.0
7:179,25,بل,,
7:179,26,هم,,
7:179,27,أضل,,
7:179,28,أولئك,,
7:179,29,هم,,
7:179,30,لغفلون,غفل,1217.0
7:180,1,ولله,,
7:180,2,لأسماء,,
7:180,3,لحسنى,حسن,351.0
7:180,4,فدعوه,دعو,523.0
7:180,5,بها,,
7:180,6,وذروا,ذرو,560.0
7:180,7,لذين,,
7:180,8,يلحدون,لحد,1503.0
7:180,9,فى,,
7:180,10,أسمئه,,
7:180,11,سيجزون,,
7:180,12,ما,,
7:180,13,كانوا,,
7:180,14,يعملون,عمل,1158.0
7:181,1,وممن,,
7:181,2,خلقنا,خلق,473.0
7:181,3,أمة,,
7:181,4,يهدون,دون,550.0
7:181,5,بلحق,لحق,1505.0
7:181,6,وبه,,
7:181,7,يعدلون,عدل,1095.0
7:182,1,ولذين,,
7:182,2,كذبوا,كذب,1439.0
7:182,3,بـايتنا,,
7:182,4,سنستدرجهم,درج,512.0
7:182,5,من,,
7:182,6,حيث,,
7:182,7,لا,,
7:182,8,يعلمون,علم,1152.0
7:183,1,وأملى,,
7:183,2,لهم,لهم,1548.0
7:183,3,إن,,
7:183,4,كيدى,يدى,1876.0
7:183,5,متين,تين,208.0
7:184,1,أولم,,
7:184,2,يتفكروا,فكر,1303.0
7:184,3,ما,,
7:184,4,بصاحبهم,,
7:184,5,من,,
7:184,6,جنة,,
7:184,7,إن,,
7:184,8,هو,هو,1783.0
7:184,9,إلا,,
7:184,10,نذير,,
7:184,11,مبين,,
7:185,1,أولم,,
7:185,2,ينظروا,نظر,1687.0
7:185,3,فى,,
7:185,4,ملكوت,ملك,1605.0
7:185,5,لسموت,سمو,824.0
7:185,6,ولأرض,,
7:185,7,وما,,
7:185,8,خلق,خلق,473.0
7:185,9,لله,,
7:185,10,من,,
7:185,11,شىء,,
7:185,12,وأن,,
7:185,13,عسى,,
7:185,14,أن,,
7:185,15,يكون,كون,1489.0
7:185,16,قد,,
7:185,17,قترب,قتر,1335.0
7:185,18,أجلهم,لهم,1548.0
7:185,19,فبأى,,
7:185,20,حديث,,
7:185,21,بعده,بعد,143.0
7:185,22,يؤمنون,منو,1609.0
7:186,1,من,,
7:186,2,يضلل,ضلل,1009.0
7:186,3,لله,,
7:186,4,فلا,,
7:186,5,هادى,,
7:186,6,له,,
7:186,7,ويذرهم,,
7:186,8,فى,,
7:186,9,طغينهم,,
7:186,10,يعمهون,هو,1783.0
7:187,1,يسـلونك,لون,1553.0
7:187,2,عن,,
7:187,3,لساعة,,
7:187,4,أيان,,
7:187,5,مرسىها,,
7:187,6,قل,,
7:187,7,إنما,,
7:187,8,علمها,علم,1152.0
7:187,9,عند,عند,1164.0
7:187,10,ربى,,
7:187,11,لا,,
7:187,12,يجليها,,
7:187,13,لوقتها,وقت,1852.0
7:187,14,إلا,,
7:187,15,هو,هو,1783.0
7:187,16,ثقلت,ثقل,226.0
7:187,17,فى,,
7:187,18,لسموت,سمو,824.0
7:187,19,ولأرض,,
7:187,20,لا,,
7:187,21,تأتيكم,,
7:187,22,إلا,,
7:187,23,بغتة,بغت,148.0
7:187,24,يسـلونك,لون,1553.0
7:187,25,كأنك,,
7:187,26,حفى,,
7:187,27,عنها,,
7:187,28,قل,,
7:187,29,إنما,,
7:187,30,علمها,علم,1152.0
7:187,31,عند,عند,1164.0
7:187,32,لله,,
7:187,33,ولكن,,
7:187,34,أكثر,كثر,1434.0
7:187,35,لناس,,
7:187,36,لا,,
7:187,37,يعلمون,علم,1152.0
7:188,1,قل,,
7:188,2,لا,,
7:188,3,أملك,ملك,1605.0
7:188,4,لنفسى,نفس,1702.0
7:188,5,نفعا,نفع,1704.0
7:188,6,ولا,,
7:188,7,ضرا,,
7:188,8,إلا,,
7:188,9,ما,,
7:188,10,شاء,,
7:188,11,لله,,
7:188,12,ولو,,
7:188,13,كنت,,
7:188,14,أعلم,علم,1152.0
7:188,15,لغيب,غيب,1238.0
7:188,16,لستكثرت,كثر,1434.0
7:188,17,من,,
7:188,18,لخير,,
7:188,19,وما,,
7:188,20,مسنى,,
7:188,21,لسوء,,
7:188,22,إن,,
7:188,23,أنا,,
7:188,24,إلا,,
7:188,25,نذير,,
7:188,26,وبشير,,
7:188,27,لقوم,قوم,1419.0
7:188,28,يؤمنون,منو,1609.0
7:189,1,هو,هو,1783.0
7:189,2,لذى,,
7:189,3,خلقكم,خلق,473.0
7:189,4,من,,
7:189,5,نفس,نفس,1702.0
7:189,6,وحدة,وحد,1810.0
7:189,7,وجعل,جعل,275.0
7:189,8,منها,,
7:189,9,زوجها,زوج,727.0
7:189,10,ليسكن,ليس,1555.0
7:189,11,إليها,,
7:189,12,فلما,,
7:189,13,تغشىها,,
7:189,14,حملت,حمل,387.0
7:189,15,حملا,حمل,387.0
7:189,16,خفيفا,,
7:189,17,فمرت,,
7:189,18,به,,
7:189,19,فلما,,
7:189,20,أثقلت,ثقل,226.0
7:189,21,دعوا,دعو,523.0
7:189,22,لله,,
7:189,23,ربهما,,
7:189,24,لئن,,
7:189,25,ءاتيتنا,,
7:189,26,صلحا,صلح,964.0
7:189,27,لنكونن,كون,1489.0
7:189,28,من,,
7:189,29,لشكرين,شكر,897.0
7:190,1,فلما,,
7:190,2,ءاتىهما,,
7:190,3,صلحا,صلح,964.0
7:190,4,جعلا,جعل,275.0
7:190,5,له,,
7:190,6,شركاء,شرك,876.0
7:190,7,فيما,,
7:190,8,ءاتىهما,,
7:190,9,فتعلى,,
7:190,10,لله,,
7:190,11,عما,,
7:190,12,يشركون,شرك,876.0
7:191,1,أيشركون,شرك,876.0
7:191,2,ما,,
7:191,3,لا,,
7:191,4,يخلق,خلق,473.0
7:191,5,شيـا,,
7:191,6,وهم,,
7:191,7,يخلقون,خلق,473.0
7:192,1,ولا,,
7:192,2,يستطيعون,عون,1179.0
7:192,3,لهم,لهم,1548.0
7:192,4,نصرا,نصر,1674.0
7:192,5,ولا,,
7:192,6,أنفسهم,نفس,1702.0
7:192,7,ينصرون,نصر,1674.0
7:193,1,وإن,,
7:193,2,تدعوهم,دعو,523.0
7:193,3,إلى,,
7:193,4,لهدى,هدى,1756.0
7:193,5,لا,,
7:193,6,يتبعوكم,تبع,187.0
7:193,7,سواء,,
7:193,8,عليكم,,
7:193,9,أدعوتموهم,دعو,523.0
7:193,10,أم,,
7:193,11,أنتم,,
7:193,12,صمتون,صمت,968.0
7:194,1,إن,,
7:194,2,لذين,,
7:194,3,تدعون,دعو,523.0
7:194,4,من,,
7:194,5,دون,دون,550.0
7:194,6,لله,,
7:194,7,عباد,,
7:194,8,أمثالكم,,
7:194,9,فدعوهم,دعو,523.0
7:194,10,فليستجيبوا,ليس,1555.0
7:194,11,لكم,,
7:194,12,إن,,
7:194,13,كنتم,,
7:194,14,صدقين,صدق,942.0
7:195,1,ألهم,لهم,1548.0
7:195,2,أرجل,رجل,599.0
7:195,3,يمشون,,
7:195,4,بها,,
7:195,5,أم,,
7:195,6,لهم,لهم,1548.0
7:195,7,أيد,,
7:195,8,يبطشون,بطش,137.0
7:195,9,بها,,
7:195,10,أم,,
7:195,11,لهم,لهم,1548.0
7:195,12,أعين,عين,1183.0
7:195,13,يبصرون,بصر,130.0
7:195,14,بها,,
7:195,15,أم,,
7:195,16,لهم,لهم,1548.0
7:195,17,ءاذان,,
7:195,18,يسمعون,سمع,820.0
7:195,19,بها,,
7:195,20,قل,,
7:195,21,دعوا,دعو,523.0
7:195,22,شركاءكم,شرك,876.0
7:195,23,ثم,,
7:195,24,كيدون,كيد,1491.0
7:195,25,فلا,,
7:195,26,تنظرون,نظر,1687.0
7:196,1,إن,,
7:196,2,ولى,,
7:196,3,لله,,
7:196,4,لذى,,
7:196,5,نزل,نزل,1656.0
7:196,6,لكتب,كتب,1429.0
7:196,7,وهو,هو,1783.0
7:196,8,يتولى,,
7:196,9,لصلحين,صلح,964.0
7:197,1,ولذين,,
7:197,2,تدعون,دعو,523.0
7:197,3,من,,
7:197,4,دونه,دون,550.0
7:197,5,لا,,
7:197,6,يستطيعون,عون,1179.0
7:197,7,نصركم,نصر,1674.0
7:197,8,ولا,,
7:197,9,أنفسهم,نفس,1702.0
7:197,10,ينصرون,نصر,1674.0
7:198,1,وإن,,
7:198,2,تدعوهم,دعو,523.0
7:198,3,إلى,,
7:198,4,لهدى,هدى,1756.0
7:198,5,لا,,
7:198,6,يسمعوا,سمع,820.0
7:198,7,وترىهم,وتر,1800.0
7:198,8,ينظرون,نظر,1687.0
7:198,9,إليك,,
7:198,10,وهم,,
7:198,11,لا,,
7:198,12,يبصرون,بصر,130.0
7:199,1,خذ,,
7:199,2,لعفو,عفو,1141.0
7:199,3,وأمر,,
7:199,4,بلعرف,بلع,164.0
7:199,5,وأعرض,عرض,1105.0
7:199,6,عن,,
7:199,7,لجهلين,جهل,299.0
7:200,1,وإما,,
7:200,2,ينزغنك,نزغ,1654.0
7:200,3,من,,
7:200,4,لشيطن,,
7:200,5,نزغ,نزغ,1654.0
7:200,6,فستعذ,,
7:200,7,بلله,بلل,166.0
7:200,8,إنه,,
7:200,9,سميع,,
7:200,10,عليم,,
7:201,1,إن,,
7:201,2,لذين,,
7:201,3,تقوا,,
7:201,4,إذا,,
7:201,5,مسهم,,
7:201,6,طئف,,
7:201,7,من,,
7:201,8,لشيطن,,
7:201,9,تذكروا,ذكر,566.0
7:201,10,فإذا,,
7:201,11,هم,,
7:201,12,مبصرون,بصر,130.0
7:202,1,وإخونهم,خون,493.0
7:202,2,يمدونهم,دون,550.0
7:202,3,فى,,
7:202,4,لغى,,
7:202,5,ثم,,
7:202,6,لا,,
7:202,7,يقصرون,قصر,1372.0
7:203,1,وإذا,,
7:203,2,لم,,
7:203,3,تأتهم,,
7:203,4,بـاية,,
7:203,5,قالوا,,
7:203,6,لولا,,
7:203,7,جتبيتها,بيت,180.0
7:203,8,قل,,
7:203,9,إنما,,
7:203,10,أتبع,تبع,187.0
7:203,11,ما,,
7:203,12,يوحى,,
7:203,13,إلى,,
7:203,14,من,,
7:203,15,ربى,,
7:203,16,هذا,,
7:203,17,بصائر,,
7:203,18,من,,
7:203,19,ربكم,بكم,160.0
7:203,20,وهدى,هدى,1756.0
7:203,21,ورحمة,رحم,606.0
7:203,22,لقوم,قوم,1419.0
7:203,23,يؤمنون,منو,1609.0
7:204,1,وإذا,,
7:204,2,قرئ,,
7:204,3,لقرءان,,
7:204,4,فستمعوا,,
7:204,5,له,,
7:204,6,وأنصتوا,نصت,1672.0
7:204,7,لعلكم,,
7:204,8,ترحمون,رحم,606.0
7:205,1,وذكر,ذكر,566.0
7:205,2,ربك,,
7:205,3,فى,,
7:205,4,نفسك,نفس,1702.0
7:205,5,تضرعا,ضرع,999.0
7:205,6,وخيفة,,
7:205,7,ودون,دون,550.0
7:205,8,لجهر,جهر,297.0
7:205,9,من,,
7:205,10,لقول,قول,1418.0
7:205,11,بلغدو,بلغ,165.0
7:205,12,ولءاصال,,
7:205,13,ولا,,
7:205,14,تكن,,
7:205,15,من,,
7:205,16,لغفلين,غفل,1217.0
7:206,1,إن,,
7:206,2,لذين,,
7:206,3,عند,عند,1164.0
7:206,4,ربك,,
7:206,5,لا,,
7:206,6,يستكبرون,كبر,1428.0
7:206,7,عن,,
7:206,8,عبادته,,
7:206,9,ويسبحونه,سبح,741.0
7:206,10,وله,,
7:206,11,يسجدون,سجد,749.0
8:1,1,بسم,بسم,127.0
8:1,2,لله,,
8:1,3,لرحمن,رحم,606.0
8:1,4,لرحيم,,
8:1,5,يسـلونك,لون,1553.0
8:1,6,عن,,
8:1,7,لأنفال,,
8:1,8,قل,,
8:1,9,لأنفال,,
8:1,10,لله,,
8:1,11,ولرسول,رسو,620.0
8:1,12,فتقوا,فتق,1249.0
8:1,13,لله,,
8:1,14,وأصلحوا,صلح,964.0
8:1,15,ذات,,
8:1,16,بينكم,,
8:1,17,وأطيعوا,,
8:1,18,لله,,
8:1,19,ورسوله,رسو,620.0
8:1,20,إن,,
8:1,21,كنتم,,
8:1,22,مؤمنين,,
8:2,1,إنما,,
8:2,2,لمؤمنون,منو,1609.0
8:2,3,لذين,,
8:2,4,إذا,,
8:2,5,ذكر,ذكر,566.0
8:2,6,لله,,
8:2,7,وجلت,وجل,1808.0
8:2,8,قلوبهم,,
8:2,9,وإذا,,
8:2,10,تليت,,
8:2,11,عليهم,,
8:2,12,ءايته,,
8:2,13,زادتهم,,
8:2,14,إيمنا,يمن,1882.0
8:2,15,وعلى,,
8:2,16,ربهم,,
8:2,17,يتوكلون,وكل,1862.0
8:3,1,لذين,,
8:3,2,يقيمون,,
8:3,3,لصلوة,صلو,967.0
8:3,4,ومما,,
8:3,5,رزقنهم,رزق,616.0
8:3,6,ينفقون,نفق,1706.0
8:4,1,أولئك,,
8:4,2,هم,,
8:4,3,لمؤمنون,منو,1609.0
8:4,4,حقا,,
8:4,5,لهم,لهم,1548.0
8:4,6,درجت,درج,512.0
8:4,7,عند,عند,1164.0
8:4,8,ربهم,,
8:4,9,ومغفرة,غفر,1215.0
8:4,10,ورزق,رزق,616.0
8:4,11,كريم,,
8:5,1,كما,,
8:5,2,أخرجك,خرج,433.0
8:5,3,ربك,,
8:5,4,من,,
8:5,5,بيتك,بيت,180.0
8:5,6,بلحق,لحق,1505.0
8:5,7,وإن,,
8:5,8,فريقا,,
8:5,9,من,,
8:5,10,لمؤمنين,,
8:5,11,لكرهون,هو,1783.0
8:6,1,يجدلونك,جدل,255.0
8:6,2,فى,,
8:6,3,لحق,لحق,1505.0
8:6,4,بعدما,بعد,143.0
8:6,5,تبين,,
8:6,6,كأنما,,
8:6,7,يساقون,,
8:6,8,إلى,,
8:6,9,لموت,موت,1613.0
8:6,10,وهم,,
8:6,11,ينظرون,نظر,1687.0
8:7,1,وإذ,,
8:7,2,يعدكم,,
8:7,3,لله,,
8:7,4,إحدى,,
8:7,5,لطائفتين,تين,208.0
8:7,6,أنها,,
8:7,7,لكم,,
8:7,8,وتودون,دون,550.0
8:7,9,أن,,
8:7,10,غير,غير,1240.0
8:7,11,ذات,,
8:7,12,لشوكة,شوك,919.0
8:7,13,تكون,كون,1489.0
8:7,14,لكم,,
8:7,15,ويريد,ريد,680.0
8:7,16,لله,,
8:7,17,أن,,
8:7,18,يحق,,
8:7,19,لحق,لحق,1505.0
8:7,20,بكلمته,كلم,1471.0
8:7,21,ويقطع,قطع,1382.0
8:7,22,دابر,,
8:7,23,لكفرين,كفر,1462.0
8:8,1,ليحق,,
8:8,2,لحق,لحق,1505.0
8:8,3,ويبطل,بطل,139.0
8:8,4,لبطل,بطل,139.0
8:8,5,ولو,,
8:8,6,كره,,
8:8,7,لمجرمون,جرم,265.0
8:9,1,إذ,,
8:9,2,تستغيثون,غيث,1239.0
8:9,3,ربكم,بكم,160.0
8:9,4,فستجاب,,
8:9,5,لكم,,
8:9,6,أنى,,
8:9,7,ممدكم,,
8:9,8,بألف,,
8:9,9,من,,
8:9,10,لملئكة,,
8:9,11,مردفين,مرد,1576.0
8:10,1,وما,,
8:10,2,جعله,جعل,275.0
8:10,3,لله,,
8:10,4,إلا,,
8:10,5,بشرى,شرى,877.0
8:10,6,ولتطمئن,,
8:10,7,به,,
8:10,8,قلوبكم,بكم,160.0
8:10,9,وما,,
8:10,10,لنصر,نصر,1674.0
8:10,11,إلا,,
8:10,12,من,,
8:10,13,عند,عند,1164.0
8:10,14,لله,,
8:10,15,إن,,
8:10,16,لله,,
8:10,17,عزيز,,
8:10,18,حكيم,,
8:11,1,إذ,,
8:11,2,يغشيكم,,
8:11,3,لنعاس,,
8:11,4,أمنة,,
8:11,5,منه,,
8:11,6,وينزل,نزل,1656.0
8:11,7,عليكم,,
8:11,8,من,,
8:11,9,لسماء,,
8:11,10,ماء,,
8:11,11,ليطهركم,ركم,657.0
8:11,12,به,,
8:11,13,ويذهب,ذهب,572.0
8:11,14,عنكم,عنك,1166.0
8:11,15,رجز,رجز,595.0
8:11,16,لشيطن,,
8:11,17,وليربط,ولي,1865.0
8:11,18,على,,
8:11,19,قلوبكم,بكم,160.0
8:11,20,ويثبت,ثبت,211.0
8:11,21,به,,
8:11,22,لأقدام,,
8:12,1,إذ,,
8:12,2,يوحى,,
8:12,3,ربك,,
8:12,4,إلى,,
8:12,5,لملئكة,,
8:12,6,أنى,,
8:12,7,معكم,,
8:12,8,فثبتوا,ثبت,211.0
8:12,9,لذين,,
8:12,10,ءامنوا,منو,1609.0
8:12,11,سألقى,لقى,1539.0
8:12,12,فى,,
8:12,13,قلوب,,
8:12,14,لذين,,
8:12,15,كفروا,كفر,1462.0
8:12,16,لرعب,رعب,630.0
8:12,17,فضربوا,ضرب,997.0
8:12,18,فوق,فوق,1322.0
8:12,19,لأعناق,,
8:12,20,وضربوا,ضرب,997.0
8:12,21,منهم,,
8:12,22,كل,,
8:12,23,بنان,,
8:13,1,ذلك,,
8:13,2,بأنهم,,
8:13,3,شاقوا,,
8:13,4,لله,,
8:13,5,ورسوله,رسو,620.0
8:13,6,ومن,,
8:13,7,يشاقق,,
8:13,8,لله,,
8:13,9,ورسوله,رسو,620.0
8:13,10,فإن,,
8:13,11,لله,,
8:13,12,شديد,,
8:13,13,لعقاب,,
8:14,1,ذلكم,,
8:14,2,فذوقوه,ذوق,576.0
8:14,3,وأن,,
8:14,4,للكفرين,كفر,1462.0
8:14,5,عذاب,,
8:14,6,لنار,,
8:15,1,يأيها,,
8:15,2,لذين,,
8:15,3,ءامنوا,منو,1609.0
8:15,4,إذا,,
8:15,5,لقيتم,يتم,1875.0
8:15,6,لذين,,
8:15,7,كفروا,كفر,1462.0
8:15,8,زحفا,زحف,691.0
8:15,9,فلا,,
8:15,10,تولوهم,,
8:15,11,لأدبار,,
8:16,1,ومن,,
8:16,2,يولهم,لهم,1548.0
8:16,3,يومئذ,يوم,1884.0
8:16,4,دبره,دبر,500.0
8:16,5,إلا,,
8:16,6,متحرفا,حرف,338.0
8:16,7,لقتال,,
8:16,8,أو,,
8:16,9,متحيزا,,
8:16,10,إلى,,
8:16,11,فئة,,
8:16,12,فقد,فقد,1298.0
8:16,13,باء,,
8:16,14,بغضب,غضب,1210.0
8:16,15,من,,
8:16,16,لله,,
8:16,17,ومأوىه,,
8:16,18,جهنم,جهنم,300.0
8:16,19,وبئس,,
8:16,20,لمصير,صير,985.0
8:17,1,فلم,,
8:17,2,تقتلوهم,قتل,1336.0
8:17,3,ولكن,,
8:17,4,لله,,
8:17,5,قتلهم,قتل,1336.0
8:17,6,وما,,
8:17,7,رميت,رمي,665.0
8:17,8,إذ,,
8:17,9,رميت,رمي,665.0
8:17,10,ولكن,,
